Timestamp,Electricity_Load,Temperature,Humidity,Day_of_Week,Time_of_Day,Holiday_Indicator,Previous_Load,Transportation_Data,Operational_Metrics,IoT_Sensor_Data,External_Factors,Day_Ahead_Demand,Real_Time_LMP,Regulation_Capacity,Day_Ahead_LMP,Day_Ahead_EC,Day_Ahead_CC,Day_Ahead_MLC,Real_Time_EC,Real_Time_CC,Real_Time_MLC,System_Load
12/5/2018,651,-8,48,2,Evening,0,911,28,316,0.657297291,Regulatory,698,41.1065466,64,53.46421353,13.92520388,8.31540926,4.943781791,11.69310772,7.057274389,2.831474508,992
12/6/2018,900,21,41,3,Evening,0,763,25,360,0.556143233,Economic,762,32.29671225,72,44.97276995,17.04376844,7.571317128,3.591189235,15.35593841,5.711241967,2.854083364,858
12/7/2018,722,34,37,4,Night,0,864,17,286,0.690251349,Regulatory,918,26.87152234,95,55.60045029,17.75958385,2.408685174,1.312845381,20.53910328,2.976224913,1.7808944,991
12/8/2018,724,15,33,5,Evening,0,895,46,389,0.120280165,Economic,915,38.19833921,62,59.3534311,5.415775288,9.557521612,2.609998992,18.639903,2.040195796,1.961869861,918
12/9/2018,536,24,46,6,Night,0,981,18,495,0.457807965,Regulatory,780,22.69933429,62,48.20121656,8.573243199,5.345309394,1.816665881,10.7964607,2.679317187,2.205956422,528
12/10/2018,756,8,41,0,Morning,0,779,16,251,0.932408752,Regulatory,519,42.95339855,84,32.58137744,11.57573336,5.555231974,1.378302631,10.72965297,5.798060957,2.769878593,578
12/11/2018,706,-2,53,1,Night,0,778,30,381,0.176435854,Economic,859,42.00445992,76,41.77799756,6.67336989,3.722859277,1.116564362,24.53737936,6.006592996,2.670200141,911
12/12/2018,854,10,65,2,Afternoon,0,942,48,212,0.810833802,Regulatory,744,46.70948578,69,42.23894853,11.13107683,9.220733786,2.035589691,13.70582793,6.078872736,1.226302606,562
12/13/2018,767,0,59,3,Night,0,752,11,132,0.954592539,Other,837,35.98849521,59,46.29548635,7.160163678,5.157593392,1.403083891,17.09385128,1.34069293,1.5697309,964
12/14/2018,974,-4,22,4,Morning,0,796,20,441,0.403268624,Regulatory,564,20.48318561,65,31.99550554,19.65518765,5.211921526,1.487713031,13.93008186,2.945441299,2.65774168,738
12/15/2018,800,28,28,5,Evening,0,920,27,206,0.987084093,Economic,705,41.63096484,73,53.09424616,17.55962334,8.916922652,2.463341481,24.96845427,5.866482721,2.573910051,869
12/16/2018,821,29,48,6,Evening,0,688,20,389,0.979573911,Other,796,38.40987236,52,48.24978376,19.2404711,9.454679017,1.932167584,14.67807394,2.874020983,1.181104788,550
12/17/2018,571,13,28,0,Afternoon,0,805,24,171,0.83541583,Other,625,39.24225128,80,41.71662721,14.07916254,5.990409705,3.079050213,21.36882395,2.566644691,2.361060974,599
12/18/2018,794,21,27,1,Night,0,663,30,411,0.767410931,Other,511,34.45916248,88,43.11657116,11.54983743,3.143637428,1.925669371,23.87231145,5.830004076,2.645544022,548
12/19/2018,571,31,40,2,Evening,0,599,13,236,0.455430363,Regulatory,673,39.1706938,95,36.54744913,13.98811951,7.270285951,2.246613835,13.1392138,3.298660704,2.803087137,687
12/20/2018,961,18,27,3,Evening,0,960,13,466,0.288710782,Regulatory,988,30.23711534,53,53.64549246,10.76805406,7.838536664,3.280171291,19.82660155,7.648875064,0.689327845,888
12/21/2018,707,16,38,4,Night,0,703,25,142,0.078809122,Regulatory,683,21.38505539,83,58.80823256,12.17446152,6.497378287,2.267595065,22.21159405,5.116568076,0.645108719,584
12/22/2018,662,22,47,5,Night,0,773,34,142,0.870754864,Other,679,43.8943159,62,51.0082195,5.992723151,8.352903569,4.390629613,21.86796764,4.749520771,1.638130618,687
12/23/2018,630,2,45,6,Evening,0,990,30,497,0.000642593,Other,558,38.07443015,65,53.41227792,9.136400017,4.607812195,1.031575564,20.54813033,5.646043788,2.728106361,550
12/24/2018,695,20,76,0,Evening,0,582,32,377,0.356691185,Economic,565,29.70657974,62,55.97301368,11.98707839,5.537387494,1.02706632,19.22219313,3.316677527,1.555875554,711
12/25/2018,631,-6,75,1,Morning,0,706,11,184,0.713370939,Other,855,35.05797458,93,34.65997359,5.870307093,2.976051164,2.948253205,16.65165397,2.171261015,2.998065007,929
12/26/2018,826,-9,49,2,Morning,0,514,17,132,0.391350742,Economic,839,40.59995745,62,54.78125752,7.415878624,8.924955977,3.788378032,18.34085957,7.475849929,0.715979592,765
12/27/2018,778,-8,47,3,Evening,0,548,31,424,0.108835159,Economic,791,21.86122338,79,37.59372777,18.672019,2.296291245,2.544968308,21.3150777,2.365255041,1.882874218,972
12/28/2018,547,2,48,4,Evening,0,508,13,355,0.545638609,Regulatory,693,43.60108134,54,41.50430345,10.5644777,7.283750796,2.607543129,15.13363652,1.315910627,2.721234329,796
12/29/2018,955,-9,71,5,Morning,1,641,11,179,0.17289076,Economic,940,26.25401548,73,59.26453957,12.36531828,9.323227041,3.509523159,22.40451927,3.425976622,1.291462454,544
12/30/2018,674,6,53,6,Afternoon,0,875,39,293,0.356809036,Economic,576,38.04243318,86,55.94048318,9.809163653,4.812793054,2.971271544,16.23318708,5.508291598,1.154895394,706
12/31/2018,537,2,38,0,Morning,0,615,15,451,0.892442901,Regulatory,616,24.04579247,65,52.56715804,7.153978819,9.954228217,4.590472724,19.3624419,6.149292194,0.945166293,656
1/1/2019,961,-9,23,1,Afternoon,0,730,25,439,0.347637969,Economic,840,26.75280558,80,32.54906211,8.157342255,8.071524857,4.068126225,23.4541915,2.275475568,1.414582339,541
1/2/2019,545,34,65,2,Evening,0,950,47,203,0.820100512,Other,589,30.43854292,70,51.76826434,19.22083331,9.524278295,1.075158578,15.35067091,2.397054961,2.751054856,749
1/3/2019,572,3,37,3,Morning,1,764,27,410,0.44301282,Economic,613,32.84202237,62,54.21808563,17.83426448,2.18566983,1.282413843,21.57257022,2.68404997,2.227559209,816
1/4/2019,789,8,47,4,Evening,0,761,14,248,0.055332908,Regulatory,810,28.99562133,70,58.34037107,5.333869933,9.235914302,4.902327746,23.98571067,3.715411076,1.45052009,820
1/5/2019,677,6,22,5,Evening,0,687,17,478,0.890547947,Other,601,44.18039157,89,47.73240499,8.920036246,2.780327543,1.677172017,10.74981931,6.924958766,1.123029945,963
1/6/2019,688,31,38,6,Night,0,844,11,342,0.550013974,Regulatory,663,35.87482382,79,49.82892441,18.23086901,9.420155488,2.767190727,19.54556279,4.587529368,1.13377968,761
1/7/2019,664,-2,33,0,Evening,0,761,12,360,0.035170318,Regulatory,895,23.38362529,82,38.79912932,12.50780114,3.670059689,3.908638227,14.99328118,5.812126753,2.834522395,629
1/8/2019,731,10,79,1,Afternoon,0,514,18,241,0.407015064,Regulatory,519,27.15800889,59,47.2321819,6.782721239,7.220627042,2.769507623,18.69748785,5.582934986,2.813915978,656
1/9/2019,840,11,39,2,Afternoon,0,583,10,337,0.097178255,Economic,957,49.95818817,99,30.30601386,15.50200985,9.864704765,4.237851153,14.27116048,3.400752946,2.290629383,911
1/10/2019,879,-4,59,3,Night,0,833,26,108,0.777586551,Regulatory,848,21.96433,71,41.27826718,7.730536756,8.72596419,3.486205841,13.433844,6.040553183,1.472694707,628
1/11/2019,656,27,50,4,Night,0,508,44,387,0.919968789,Other,749,26.45049632,97,53.51973702,8.904127229,4.325876536,1.909860079,22.09502587,6.730106724,0.700423642,894
1/12/2019,538,-9,51,5,Morning,1,839,37,397,0.266896121,Other,763,47.36585945,54,52.43304525,6.098913313,3.582857924,2.91410777,13.70475073,4.596493359,1.466981097,743
1/13/2019,743,15,54,6,Evening,0,719,22,252,0.595866941,Economic,773,34.16340005,95,34.14380114,8.019935969,3.564477634,4.786447081,12.43789835,2.10970496,2.314084062,509
1/14/2019,911,4,67,0,Afternoon,0,685,33,367,0.783557612,Economic,833,48.00274294,61,43.18579248,15.7932465,4.926353899,1.055894312,22.03705585,2.948732733,1.818770886,708
1/15/2019,529,24,79,1,Night,0,578,27,476,0.979125025,Economic,910,33.34875404,83,30.46075563,13.805151,9.719636599,1.284473759,24.81580001,4.724644603,1.300427177,826
1/16/2019,879,2,65,2,Night,0,935,35,258,0.384596988,Regulatory,739,45.60897101,64,54.75169407,19.0590155,2.250695066,1.557140222,17.91307392,1.969493611,0.899892902,919
1/17/2019,835,0,46,3,Afternoon,0,689,10,472,0.92356993,Other,838,40.45734366,58,36.67679688,8.38776541,8.096677405,1.05710192,20.59670546,5.449441336,1.31385999,980
1/18/2019,660,-9,51,4,Night,0,842,14,186,0.862228218,Other,691,46.76221419,66,40.88821686,9.36840985,4.679735609,2.206064378,19.17495332,5.181507722,1.270648214,605
1/19/2019,576,30,65,5,Afternoon,0,513,46,354,0.031032925,Economic,515,23.73274542,63,34.70520268,13.80489553,9.038858794,2.674407442,10.90891295,2.689441658,0.765980787,661
1/20/2019,987,30,65,6,Afternoon,0,864,35,422,0.542188883,Economic,648,34.39337248,99,47.30136476,12.12467446,3.633720897,4.103943549,13.19040019,6.012207993,2.582896365,998
1/21/2019,620,12,29,0,Evening,0,689,34,351,0.468580038,Other,628,46.20113718,56,54.53689487,10.15204044,8.732821471,1.953852827,23.58666657,2.374211823,1.112413324,565
1/22/2019,727,28,59,1,Night,0,826,12,129,0.163579806,Regulatory,596,27.68742737,92,31.42860987,11.24258653,4.851577479,3.741241564,16.00794215,3.093843966,0.772565365,932
1/23/2019,543,28,47,2,Night,0,695,39,109,0.403364885,Economic,530,20.42917059,75,34.63518097,11.741882,7.19312466,1.658766869,16.36340814,1.492928294,0.984535942,680
1/24/2019,772,15,54,3,Afternoon,0,630,31,285,0.705926576,Economic,830,29.33642441,73,34.28312793,17.96689917,2.33095699,4.42820288,21.05993008,2.707705135,1.668232207,845
1/25/2019,592,33,43,4,Morning,0,616,20,444,0.70651939,Economic,992,47.1885789,95,55.93714323,19.58971175,2.043011179,1.576414063,12.99724134,4.679041885,2.673398078,808
1/26/2019,835,13,20,5,Afternoon,0,765,39,122,0.87828923,Regulatory,562,28.60167446,90,40.96142845,17.86815986,5.024387692,3.482526968,24.00877079,7.229861616,1.675512983,630
1/27/2019,533,25,50,6,Night,0,544,44,300,0.238352838,Other,940,37.82187185,99,33.60897947,10.90743327,9.152423401,1.758177524,12.00898625,1.756635252,1.741499517,623
1/28/2019,848,34,66,0,Afternoon,0,993,32,149,0.106804822,Economic,989,42.42838829,80,59.13264555,16.89724037,2.187677223,1.235695739,16.82652513,6.064201597,2.315356409,679
1/29/2019,932,31,43,1,Morning,0,914,20,190,0.776443346,Regulatory,911,34.4728794,91,42.8112758,7.277404724,7.28641812,1.06420075,12.37408016,1.684139282,2.706229109,664
1/30/2019,909,-4,64,2,Night,0,836,41,300,0.945021435,Regulatory,954,42.95831514,58,41.38702586,19.48052092,5.09299423,4.011051064,10.82250558,7.986646292,2.321113158,698
1/31/2019,632,22,60,3,Evening,0,974,24,402,0.95699243,Regulatory,610,39.26585102,55,59.34442121,15.95596594,3.007134167,1.603383766,11.44788794,7.516601896,2.624587061,711
2/1/2019,989,-6,25,4,Afternoon,0,898,23,219,0.644289067,Regulatory,521,49.5324733,54,52.45440749,8.189074462,2.284752448,3.14335162,13.60754558,1.4486638,2.41512345,739
2/2/2019,875,30,79,5,Evening,0,979,49,205,0.77675178,Other,906,35.30063987,80,33.7423849,16.18759805,2.64102408,4.624516797,16.41762005,3.216537905,2.29988669,518
2/3/2019,835,31,76,6,Morning,0,758,11,127,0.7405826,Regulatory,648,45.99009716,80,32.46020523,12.58264374,4.134122265,2.836590693,12.65910221,1.351793277,1.32095541,822
2/4/2019,829,6,53,0,Morning,0,653,32,215,0.557784041,Regulatory,710,35.86231832,94,36.74959327,16.32496987,2.615855126,2.316551132,15.03146033,2.522273445,2.941173383,903
2/5/2019,565,3,34,1,Afternoon,0,667,19,450,0.888945965,Regulatory,844,37.90288069,72,56.08404955,12.70134743,7.813801207,1.144905273,18.13622677,6.245607837,2.548434768,922
2/6/2019,536,31,33,2,Morning,0,917,18,453,0.212408784,Other,551,42.38033193,64,51.86727078,9.785925146,2.559729993,2.33764481,15.54235329,7.348852763,1.259038815,626
2/7/2019,851,15,57,3,Morning,0,780,29,224,0.078383305,Other,885,30.6007494,91,50.7701273,7.9185039,2.30345504,1.305518631,10.30571713,2.230637411,0.761841018,988
2/8/2019,866,22,75,4,Evening,0,825,12,326,0.115417486,Regulatory,754,46.8165797,68,32.10875726,8.970311378,7.040638601,2.512187655,14.43962718,3.503387284,1.566313997,508
2/9/2019,520,-1,50,5,Morning,0,821,39,227,0.029185966,Regulatory,824,25.21229196,66,46.78056172,12.47739677,8.310824833,3.463498118,16.77857656,7.938368253,1.301054441,671
2/10/2019,556,-1,63,6,Night,0,902,26,144,0.33439788,Regulatory,809,47.76410965,91,40.78845004,12.81140015,9.818645996,4.480788648,22.83361025,1.074920004,0.998274342,563
2/11/2019,509,26,35,0,Morning,0,729,42,132,0.297503564,Regulatory,986,22.56122941,98,30.73938875,16.29275016,3.151070972,4.424287717,15.80750506,6.641836595,2.626503518,769
2/12/2019,580,-10,22,1,Evening,1,503,46,216,0.091104086,Other,914,34.04228091,86,41.09680315,12.0098628,3.674316906,3.122068905,13.63887161,2.313051968,0.802310604,808
2/13/2019,808,26,41,2,Morning,0,787,16,438,0.981453749,Regulatory,735,32.99800752,92,58.05858147,19.8901823,6.62611975,4.757495522,21.68483698,4.960454758,0.672811424,634
2/14/2019,542,-8,31,3,Night,0,627,31,462,0.876422439,Other,708,44.7329785,63,42.38973086,19.55867479,2.154515766,1.946693793,11.99701993,7.571104095,2.878302108,815
2/15/2019,936,19,22,4,Evening,0,546,31,404,0.93851939,Regulatory,541,39.07577908,76,54.53652622,13.30464939,8.184327497,4.482862364,19.39801347,3.86776147,2.572388013,892
2/16/2019,931,10,53,5,Morning,0,963,44,157,0.799622868,Other,710,40.02544878,94,31.35414488,16.06769137,7.737136026,3.881194746,11.13674772,5.669757358,2.530944526,523
2/17/2019,699,-4,33,6,Morning,0,795,45,322,0.154568861,Regulatory,528,33.01425313,55,34.03996122,5.530753413,7.230584263,2.007499766,23.00377572,6.475266447,1.338274077,781
2/18/2019,563,-8,69,0,Morning,0,652,14,265,0.939152155,Regulatory,601,34.69702242,79,58.97386387,12.98096704,4.763878093,4.100719317,15.70851518,7.164080239,2.982870078,796
2/19/2019,519,32,44,1,Morning,0,506,38,157,0.124846172,Regulatory,675,45.96932119,76,38.19962603,12.34127291,2.423086739,3.996332215,12.5788834,4.095958927,1.618684313,751
2/20/2019,621,32,58,2,Evening,0,564,16,352,0.744236674,Regulatory,771,38.15701136,79,37.02111444,12.61234533,5.437060907,4.481634888,10.65296323,4.913268494,0.619035478,893
2/21/2019,538,-3,64,3,Morning,0,722,33,302,0.935906599,Other,523,39.45434236,70,53.03007701,9.062391064,7.360956521,4.984709603,15.01343173,1.960461314,0.946177605,914
2/22/2019,723,-8,32,4,Morning,0,766,29,364,0.555130318,Regulatory,709,43.03149523,84,44.31298722,11.55512011,3.318217154,4.244920626,18.73710453,4.654086579,1.497955951,994
2/23/2019,772,32,61,5,Night,0,974,26,244,0.998122373,Regulatory,956,49.36778862,89,59.18892342,11.45088753,6.96780635,3.744256967,20.06574179,4.575312769,2.327787864,778
2/24/2019,666,30,53,6,Evening,0,638,24,193,0.989180401,Economic,904,48.62882742,51,58.91745402,10.70979381,3.274538755,1.838528338,12.97691745,7.270592276,1.079516232,802
2/25/2019,869,-7,62,0,Night,0,922,44,254,0.410502273,Economic,909,44.58901705,65,37.27262579,17.98978438,7.666769136,3.125218291,10.9916503,7.028252198,1.263623581,800
2/26/2019,982,17,45,1,Afternoon,0,870,16,143,0.07596534,Other,955,43.86090092,52,37.39917853,19.81361051,2.249442688,3.824531706,16.13447038,2.572579709,1.011040505,665
2/27/2019,626,-5,39,2,Night,0,940,49,433,0.636984906,Economic,503,31.53575473,90,36.93714054,5.717390163,8.899131686,3.788928481,20.97289252,7.425125737,1.609262828,609
2/28/2019,984,22,40,3,Night,0,563,43,293,0.752650413,Economic,743,32.03096402,75,34.39109615,17.61096201,8.12597318,4.688495797,24.73927218,3.208497942,2.910531362,790
3/1/2019,575,-5,27,4,Night,0,995,33,248,0.36618941,Regulatory,686,38.8253738,98,46.44641027,19.56858945,6.645583467,2.474403453,13.86633037,1.874133276,2.016251942,690
3/2/2019,992,1,77,5,Night,0,906,30,185,0.244523815,Economic,843,28.48008889,86,58.2388225,7.843165033,9.663288815,3.076899957,23.59604341,1.674814372,2.058600849,606
3/3/2019,604,9,72,6,Afternoon,0,885,18,282,0.365162301,Economic,927,20.0413231,50,39.09781328,12.33134967,9.321527033,2.972619138,19.58147611,4.658146121,0.736441507,783
3/4/2019,572,26,30,0,Morning,0,616,35,110,0.176471388,Other,974,40.41156671,99,39.32872438,5.947649647,9.360441667,3.985043836,17.28005178,5.567195811,0.592557811,977
3/5/2019,920,12,41,1,Night,0,731,33,392,0.940987482,Other,729,26.53446447,53,50.31061994,19.93561997,7.137045128,2.200190242,23.95684399,4.904490835,2.39686383,658
3/6/2019,632,-3,61,2,Evening,0,539,49,110,0.512503674,Economic,517,35.32257756,87,58.632769,12.95169688,7.831156723,3.584918413,23.357221,1.957683144,2.300204914,830
3/7/2019,570,5,77,3,Evening,0,729,35,124,0.789972665,Regulatory,742,25.1138327,88,58.82345379,10.95975317,8.161878272,3.914216916,13.89601779,3.205479579,1.203759527,618
3/8/2019,541,21,41,4,Evening,0,622,49,219,0.87263235,Other,947,23.73270984,54,32.19750161,16.03680234,9.86405367,1.591557573,24.85474067,3.36406341,1.287547787,804
3/9/2019,947,26,32,5,Night,0,813,20,400,0.659544675,Regulatory,538,46.94126526,52,59.74719774,9.391506045,5.665661852,3.222617764,14.58123724,1.713304651,1.025781272,813
3/10/2019,968,7,74,6,Morning,0,680,12,286,0.038649762,Economic,810,23.05349448,81,47.23498973,5.877297912,8.670211996,3.540964066,15.42609548,7.009859068,2.711842143,811
3/11/2019,643,23,48,0,Evening,0,646,43,277,0.02797296,Regulatory,876,26.96032232,76,50.20269681,5.856083561,9.60201581,2.135524184,23.74066447,7.248711233,0.940265668,709
3/12/2019,758,-6,34,1,Morning,0,908,14,111,0.897566089,Economic,931,43.7271361,54,58.27343393,19.81936195,5.665039068,2.753224291,16.43111617,3.88498972,2.558833468,793
3/13/2019,800,28,46,2,Morning,0,831,32,261,0.244107661,Other,711,21.2296023,55,34.26043822,14.12776744,6.221256714,2.818686546,21.76448201,5.216004701,2.468054076,542
3/14/2019,959,-7,25,3,Evening,1,563,20,204,0.500872659,Regulatory,600,34.18802704,98,58.40151774,19.66511016,2.964864246,4.229714625,22.13476824,2.008561552,1.71307715,828
3/15/2019,837,8,24,4,Morning,0,986,21,356,0.17292425,Other,876,22.11977232,64,52.60502756,6.063421612,6.798016332,2.94633089,18.36337132,4.602149712,1.576598062,642
3/16/2019,636,-6,22,5,Afternoon,0,685,46,417,0.803085509,Economic,893,21.15725802,95,47.3668283,9.895123716,2.504372721,2.665078539,16.04007684,4.804836457,1.459895475,726
3/17/2019,537,-8,76,6,Morning,0,941,16,196,0.756219459,Economic,603,40.85260123,50,33.20792755,12.36364104,5.43932944,2.038273343,24.70112976,3.746946361,2.143199028,654
3/18/2019,650,6,42,0,Afternoon,0,687,16,108,0.580956055,Other,779,41.15358945,56,33.35734226,17.39994513,3.559310528,4.973819635,10.06291731,3.564412377,1.558034795,722
3/19/2019,793,-3,62,1,Afternoon,0,663,39,125,0.221813573,Regulatory,672,39.72354791,73,43.85825206,19.62390175,9.531855253,4.06593545,13.40139602,7.552733686,1.529899153,722
3/20/2019,672,5,55,2,Evening,1,604,13,203,0.15000709,Other,644,34.89233808,68,55.2384239,9.226154838,3.88163438,1.673257938,23.14488394,6.689018537,2.43283587,890
3/21/2019,978,25,53,3,Afternoon,0,649,29,178,0.109514222,Economic,705,41.56643595,57,39.9975124,7.902840177,2.524876781,1.994952025,12.51577454,2.790134137,0.857121357,500
3/22/2019,604,8,21,4,Morning,0,835,32,139,0.982642386,Economic,717,22.97402454,60,36.0948835,7.450463814,5.785466598,2.213212206,11.10482924,3.022330144,1.886276162,952
3/23/2019,594,2,74,5,Night,0,645,23,179,0.735953046,Regulatory,894,37.40840775,61,33.85835495,9.560219038,5.037008746,1.167795465,12.16017846,6.700308599,1.258597019,975
3/24/2019,792,21,39,6,Afternoon,0,561,22,106,0.057426398,Economic,583,36.74479965,98,53.38160664,12.26837732,6.280673799,3.614113431,22.62469519,2.671776687,0.580139931,505
3/25/2019,571,-6,28,0,Evening,0,880,39,202,0.199947028,Economic,732,32.02773485,86,32.59429446,13.03187452,5.313823564,4.595363738,16.5089897,5.612951218,0.813904496,691
3/26/2019,777,20,37,1,Morning,0,941,47,282,0.259037809,Regulatory,544,43.59084655,81,52.69843467,11.38943448,3.470011854,3.905510391,21.68066431,2.504866126,2.471381311,936
3/27/2019,852,-9,20,2,Afternoon,1,780,12,195,0.939839958,Economic,759,47.71203174,68,49.29715867,18.26733176,8.849383168,3.356923152,13.27919172,2.017982804,2.098103619,629
3/28/2019,740,-5,28,3,Morning,0,684,12,372,0.253494963,Economic,859,46.71548957,56,59.63785345,5.758165574,8.499909247,2.063982371,22.40023971,6.039481089,2.624333716,784
3/29/2019,838,5,29,4,Night,0,557,29,101,0.152619094,Other,511,37.45566892,75,54.0198226,8.482040581,4.675240459,1.549691988,12.70227279,7.906131987,1.228835223,782
3/30/2019,559,5,62,5,Evening,0,844,25,272,0.987678775,Regulatory,554,32.03691257,70,37.3406889,13.69563529,9.405418903,2.915756573,13.47232062,3.201663288,2.526916739,607
3/31/2019,924,33,29,6,Morning,0,569,47,120,0.263406737,Economic,594,26.64532314,89,35.32244538,9.387728426,4.063868595,4.825084568,18.6044629,1.982383276,0.978644453,957
4/1/2019,931,13,66,0,Morning,0,921,10,121,0.529823664,Other,742,25.38235389,76,43.53894085,7.172339865,4.987191252,1.827029102,18.4246082,3.131316583,2.128984149,822
4/2/2019,504,2,69,1,Morning,0,549,10,460,0.236384667,Other,569,48.52071365,91,43.90829757,16.25763719,6.04609237,3.096430227,24.41951838,5.657058267,1.671851189,595
4/3/2019,883,2,67,2,Night,0,585,47,161,0.422642298,Economic,819,31.70697938,56,31.23383618,5.098127035,6.031294591,3.587795822,21.80250615,5.465505755,0.783382146,715
4/4/2019,664,31,23,3,Morning,0,551,40,214,0.185815282,Regulatory,708,30.81262593,84,41.92002016,16.61951634,2.702153965,3.872823563,13.51805253,4.209112092,1.17122543,918
4/5/2019,541,-2,50,4,Afternoon,0,923,43,454,0.662647023,Economic,505,31.45989471,89,48.26056381,8.030152191,8.973684636,1.204133155,19.85137564,4.888372999,0.961433112,861
4/6/2019,746,22,71,5,Afternoon,0,777,42,166,0.783367639,Other,795,42.86884966,58,48.30175341,7.307034953,5.092500393,4.196387292,12.47771101,2.468339515,0.669999848,518
4/7/2019,502,-1,43,6,Afternoon,0,876,37,451,0.826026066,Other,852,33.25320535,98,55.44667543,5.930494335,9.714087061,2.725046966,11.46199581,6.042292913,1.74728413,725
4/8/2019,890,22,49,0,Night,0,643,16,317,0.52043067,Economic,974,28.24697563,66,30.56225048,14.12060444,9.335179521,4.467424215,18.41618595,3.021137722,1.027540843,946
4/9/2019,616,1,72,1,Night,0,943,48,102,0.824399852,Regulatory,990,31.07989918,56,44.53729887,12.1110489,4.675674407,3.518947144,19.51395003,1.930473122,1.914804132,713
4/10/2019,979,-6,36,2,Afternoon,0,991,47,309,0.753181651,Economic,772,26.15390175,70,53.64112181,18.64220742,5.055731311,2.412342499,24.75866723,4.70312487,0.982882311,929
4/11/2019,561,34,47,3,Night,0,589,11,275,0.642338173,Regulatory,910,29.93054832,97,38.785369,16.18481029,2.420119839,4.903520566,20.14012083,1.705088175,2.66944166,757
4/12/2019,823,-5,60,4,Evening,0,773,20,151,0.483412317,Economic,552,39.04857201,57,51.91316593,10.6026711,9.69114091,3.882346253,23.36634354,1.194883844,2.748858847,838
4/13/2019,715,5,77,5,Evening,0,947,24,186,0.669951471,Economic,753,27.88854483,63,58.77479917,18.39649937,6.727893796,2.163407958,22.61153338,2.100314977,0.902941374,583
4/14/2019,855,30,35,6,Morning,0,897,12,255,0.049414899,Economic,996,38.11011021,64,48.76205005,5.696713574,3.467776601,4.264593077,23.80289576,6.578588347,2.068195817,921
4/15/2019,603,-4,29,0,Morning,0,514,16,338,0.692644719,Regulatory,992,32.24433097,98,38.61114981,14.26516798,8.101609794,2.614514327,11.51937475,1.424062651,1.535501577,826
4/16/2019,739,-2,63,1,Evening,0,718,38,407,0.2719822,Economic,503,31.3104743,75,42.15184877,17.31853062,2.955557847,1.291123401,20.7917767,7.793031727,0.617956135,910
4/17/2019,670,26,37,2,Morning,0,523,23,101,0.719952215,Regulatory,953,36.8741519,87,42.47649261,18.52659837,5.312848846,3.090345202,10.29022544,6.350034873,2.165102356,676
4/18/2019,959,-6,70,3,Night,0,633,21,298,0.210692819,Other,830,39.5417684,54,53.8018916,6.59041904,4.463428269,2.953293725,21.86569838,2.833522839,2.642457744,613
4/19/2019,885,-1,55,4,Evening,0,946,21,482,0.813535123,Regulatory,983,36.41988463,73,53.49807576,11.33869907,5.454758489,3.889841315,16.11383593,7.873041385,1.880760949,682
4/20/2019,988,-2,48,5,Morning,0,658,30,462,0.313712388,Regulatory,970,34.49233099,73,35.78231551,5.703511091,7.28995306,4.167262169,12.21682503,2.637549787,1.423039477,782
4/21/2019,789,-8,34,6,Evening,0,761,49,154,0.118689053,Regulatory,730,45.06575818,62,59.14402315,15.10206094,5.229042328,3.248108905,24.66142591,3.68335682,1.814967031,746
4/22/2019,722,-1,48,0,Night,0,616,37,145,0.39680799,Other,871,47.60506781,93,37.32468956,12.61334852,3.536937282,4.656388611,24.19205678,7.400889891,2.590773774,777
4/23/2019,765,25,47,1,Night,0,676,22,447,0.180221667,Economic,701,39.26228539,70,47.05928711,10.59671284,7.181010246,1.291378218,20.89285402,6.461023663,1.04619827,638
4/24/2019,985,27,49,2,Night,0,892,20,405,0.569519037,Regulatory,793,38.17843524,92,34.66223053,13.21990752,7.039238512,1.436181631,10.17258421,7.886657464,2.593040784,818
4/25/2019,988,-9,54,3,Evening,0,658,19,233,0.197350847,Economic,674,29.24926449,52,42.77724059,13.10532845,2.563156257,3.475582685,11.41850134,7.606968735,1.125913466,547
4/26/2019,907,-1,77,4,Afternoon,0,621,20,224,0.560316311,Other,717,49.27715922,92,32.62579686,8.78487907,3.255622455,1.010315204,17.59185983,4.15707385,0.548361147,976
4/27/2019,824,28,63,5,Afternoon,0,626,39,454,0.209171248,Economic,667,23.46967863,59,40.97604628,11.96512609,4.288986031,4.765073149,12.3738654,5.591446268,2.430671437,742
4/28/2019,871,28,55,6,Morning,0,854,24,292,0.121472553,Economic,852,25.51249158,88,42.23660011,7.88867988,5.542074686,1.34241739,21.93512056,3.158266727,2.295430688,649
4/29/2019,711,18,64,0,Night,0,696,15,179,0.200656333,Other,735,46.94145787,97,54.86996649,11.4563025,4.624123003,2.537049907,16.82341105,6.072462051,2.848352778,955
4/30/2019,885,27,62,1,Evening,0,750,22,484,0.922021071,Regulatory,814,36.43161608,77,32.23622319,12.99438203,7.140475489,2.232072836,19.19270186,3.986138631,0.721735281,716
5/1/2019,671,22,58,2,Evening,0,528,24,329,0.560175782,Economic,794,22.42854275,97,49.46109691,18.46196262,6.653967234,1.035671774,21.45407738,5.174949492,1.466814866,818
5/2/2019,819,15,21,3,Morning,0,623,31,100,0.231893328,Economic,939,31.97241961,98,33.8355543,5.551257225,6.966268447,3.284004163,19.40942853,1.479002877,1.42671432,729
5/3/2019,818,20,56,4,Evening,0,636,13,150,0.065011095,Economic,867,24.64453465,67,57.97794668,7.739766166,8.331169634,2.659531088,21.04872634,2.269681171,2.311127761,523
